Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA,
1/6/2021 5:00:00 PM,Mira Loma,24,1-hr,µg/m3,N/A,N/A,
1/6/2021 6:00:00 PM,Mira Loma,29,1-hr,µg/m3,N/A,N/A,
1/6/2021 7:00:00 PM,Mira Loma,36,1-hr,µg/m3,N/A,N/A,
1/6/2021 8:00:00 PM,Mira Loma,46,1-hr,µg/m3,N/A,N/A,
1/6/2021 9:00:00 PM,Mira Loma,36,1-hr,µg/m3,N/A,N/A,
1/6/2021 10:00:00 PM,Mira Loma,38,1-hr,µg/m3,N/A,N/A,
1/6/2021 11:00:00 PM,Mira Loma,39,1-hr,µg/m3,N/A,N/A,
1/7/2021 12:00:00 AM,Mira Loma,38,1-hr,µg/m3,N/A,N/A,
1/7/2021 1:00:00 AM,Mira Loma,31,1-hr,µg/m3,N/A,N/A,
1/7/2021 2:00:00 AM,Mira Loma,41,1-hr,µg/m3,N/A,N/A,
1/7/2021 3:00:00 AM,Mira Loma,37,1-hr,µg/m3,N/A,N/A,
1/7/2021 4:00:00 AM,Mira Loma,37,1-hr,µg/m3,N/A,N/A,
1/7/2021 5:00:00 AM,Mira Loma,39,1-hr,µg/m3,N/A,N/A,
1/7/2021 6:00:00 AM,Mira Loma,33,1-hr,µg/m3,N/A,N/A,
1/7/2021 7:00:00 AM,Mira Loma,37,1-hr,µg/m3,N/A,N/A,
1/7/2021 8:00:00 AM,Mira Loma,42,1-hr,µg/m3,N/A,N/A,
1/7/2021 9:00:00 AM,Mira Loma,29,1-hr,µg/m3,N/A,N/A,
1/7/2021 10:00:00 AM,Mira Loma,38,1-hr,µg/m3,N/A,N/A,
1/7/2021 11:00:00 AM,Mira Loma,27,1-hr,µg/m3,N/A,N/A,
1/7/2021 12:00:00 PM,Mira Loma,27,1-hr,µg/m3,N/A,N/A,
1/7/2021 1:00:00 PM,Mira Loma,17,1-hr,µg/m3,N/A,N/A,
1/7/2021 2:00:00 PM,Mira Loma,5,1-hr,µg/m3,N/A,N/A,
1/7/2021 3:00:00 PM,Mira Loma,5,1-hr,µg/m3,N/A,N/A,
1/7/2021 4:00:00 PM,Mira Loma,4,1-hr,µg/m3,N/A,N/A,
1/7/2021 5:00:00 PM,Mira Loma,7,1-hr,µg/m3,N/A,N/A,
1/7/2021 6:00:00 PM,Mira Loma,27,1-hr,µg/m3,N/A,N/A,
1/7/2021 7:00:00 PM,Mira Loma,31,1-hr,µg/m3,N/A,N/A,
1/7/2021 8:00:00 PM,Mira Loma,27,1-hr,µg/m3,N/A,N/A,
1/7/2021 9:00:00 PM,Mira Loma,27,1-hr,µg/m3,N/A,N/A,
